stage,name,status,seconds,class_name
dimension,morphosyntax-morphology-verbs-number-plural,ok,0.1682378388941288,CompositeDimension
dimension,morphosyntax-morphology-verbs-number,ok,0.3390420228242874,CompositeDimension
dimension,morphosyntax-morphology-verbs-transitive,ok,0.016172684729099274,WordPerDictionary
dimension,morphosyntax-morphology-verbs-intransitive,ok,0.007345534861087799,WordPerDictionary
dimension,morphosyntax-morphology-verbs-transitivity,ok,0.024122033268213272,
dimension,morphosyntax-morphology-verbs-inflection-regular,ok,0.11554789170622826,WordPerDictionary
dimension,morphosyntax-morphology-verbs-inflection-irregular,ok,0.018857192248106003,WordPerDictionary
dimension,morphosyntax-morphology-verbs-inflection,ok,0.13513868302106857,
dimension,morphosyntax-morphology-verbs-function-main,ok,0.0003316029906272888,POSTaggingTag
dimension,morphosyntax-morphology-verbs-function-copulative,ok,0.005838371813297272,WordPerDictionary
dimension,morphosyntax-morphology-verbs-function-auxiliary,ok,0.0003321841359138489,POSTaggingTag
dimension,morphosyntax-morphology-verbs-function,ok,0.0072252340614795685,
dimension,morphosyntax-morphology-verbs-nonfinite-infinitive,ok,2.216547727584839e-06,VerbPerDictionary
dimension,morphosyntax-morphology-verbs-nonfinite-gerund,ok,1.0579824447631836e-06,VerbPerDictionary
dimension,morphosyntax-morphology-verbs-nonfinite-participle,ok,8.307397365570068e-07,VerbPerDictionary
dimension,morphosyntax-morphology-verbs-nonfinite,ok,0.0006052814424037933,
dimension,morphosyntax-morphology-verbs-tense-past,ok,0.000324934720993042,POSTaggingTag
dimension,morphosyntax-morphology-verbs-tense-present,ok,0.00031622499227523804,POSTaggingTag
dimension,morphosyntax-morphology-verbs-tense-future,ok,0.00030843913555145264,POSTaggingTag
dimension,morphosyntax-morphology-verbs-tense,ok,0.001499272882938385,
dimension,morphosyntax-morphology-verbs-mode-indicative,ok,2.205371856689453e-06,VerbPerDictionary
dimension,morphosyntax-morphology-verbs-mode-subjunctive,ok,9.57399606704712e-07,VerbPerDictionary
dimension,morphosyntax-morphology-verbs-imperative,ok,9.797513484954834e-07,VerbPerDictionary
dimension,morphosyntax-morphology-verbs-conditional,ok,9.797513484954834e-07,VerbPerDictionary
dimension,morphosyntax-morphology-verbs-mode,ok,0.0007626973092556,
dimension,morphosyntax-morphology-verbs-indicative-simple-present,ok,2.2649765014648438e-06,VerbPerDictionary
dimension,morphosyntax-morphology-verbs-indicative-simple-past,ok,1.0132789611816406e-06,VerbPerDictionary
dimension,morphosyntax-morphology-verbs-indicative-simple-future,ok,8.717179298400879e-07,VerbPerDictionary
